"ITEM_ID","ITEM_DESCRIPTION"
871346,"END PLATE GASKET S-14"
891416,"SERVICE OF  6.6KW BUTTER CHURN MOTOR 3 PHASE INDUCTION MOTOR"
879344,"SOTECO TOPPER 215/24L 250 NX, WET & DRY VACUUM CLEANER WITH SINGLE MOTOR & 24LTRS, STAINLESS STEEL TANK"
581236,"HYDRO PNEUMATIC PRESSURE VESSEL / TANK  GRUNDFOS / GLOBAL WATER SOLUTUION"
835347,"L&T make ball valve repair service kit for  L2FF1C - DN 50 WCB 150"
864493,"GASKET 0007-2475-720"
903381,"FLAVOURED MILK FILM ROLL - 200ML"
909395,"SCANNING OF BOREWELL"
885385,"76MM BUTTERFLY GASAKET"
914383,"CREAM PASTEURIZER(TEMP PROFILE 8-90-8 DEG C)"
914408,"LOAD CELL-300KGS"
914405,"GHEE PACKING MACHINE SHAFT LINK(MATERIAL:SS304)"
915383,"FSSC 22000 VER 6.0 AWARENESS  TRAINING (2 DAYS)-I BATCH 25 PARTICIPANTS"
915446,"TESTING OF MOZZARELLA CHEESE SHRED"
908382,"ASIAN TRACTOR EMULSION SHYNE ADVANCE WHITE BASE"
915472,"SMC SOLENOID VALVE  WITH COIL 	VQZ2151S-5GB1-C"
924453,"REPAIR OF ELECON MAKE GEAR BOXES USED AT PACKING SECTION CRATE WASHERS"
906395,"BIENNIAL REFILLING OF FIRE EXTINGUISHERS CO2 9 KGS"
919467,"Ghee Packing machine Spare- ,Electrode support ,  Part No : M-400639"
924458,"GRAVEL AND SAND MEDIA FOR SAND FILTER"
949456,"ALUMINUM CLAMPS FOR LV BUSHINGS"
931444,"BLOCK BEARING NTN P311"
950459,"RIF NDURANCE OIL 5L FOR MODEL G5 FF 10 CFM PART NO :1630114600"
9875,"LACHESIS 200C 100ML"
930448,"FAN HUB FOR MODEL NO: ATC-415E, SERIAL NO. 18-860649 (FAN ASSEMBLY, 84"" (2134MM) 4B COFIMCO FAN) PART NO:14-1619P"
988464,"PPGL SHEETS"
908395,"WHATMAN FILTER PAPER NO.4, 125MM"
1006483,"SD FINE FORMALDEHYDE-5LIT 38421-L50"
1005478,"DOOR DRIVE"
996472,"REPAIR OF 60 TON WEIGHBRIDGE"
1008476,"2"" CNC Colour Heavy"
996477,"MCCB SCHNEIDER ELECTRIC MAKE EASYPACT CVS800N 4 POLE 800 AMPS 50KA AT 415VAC"
991544,"12V 26AH BATTERY"
1012494,"EAUCHEM-B-170-L"
1019505,"BUCKET DUPLEX TYPE FILTERS"
1019549,"VETOMIN TABLET"
1029517,"RED OXIDE TATA 1KG"
510229,"SPIRAX TD 42 TRAP 15NB"
1032501,"Special Bearing Part No-17021"
7703,"Pneumatic Lower Seat Gasket 63 MM"
1052507,"SBRUSH1 AP TOOLS 1 PC"
1034505,"DD4 FTB 4 SQMM DC FUSE TERMINAL BLOCK"
527222,"SATOL S5 - AIR FRESHNER."
1034486,"POLYCARBONATE CORRUGATED SHEET MATCHING TO ACC SHEET"
897392,"HD CAMERA (BULLET)"
865335,"EXTERNAL LAB SERVICES FOR TESTING OF POTASSIUM SORBATE"
1058515,"Racking Mechanism for UW2-2500A ACB Make- L and T"
10522,"18X19 OPEN SPANNER"
1046505,"SAMSON 3271 PID ACTUATORS DIAPHGRAM SIZE :750"
1059541,"HAND PALLET TRUCK PUMP"
1060556,"MS SLIPON FLANGE 20MM 3/4''"
1065542,"CONVEYANCE CHARGES"
882339,"LIFTING OF BOREWELL PUMP WITH  PIPES BEHIND CAMP OFFICE"
1073539,"QUICK EXHAUST VLV KT"
383174,"TRANSPORT DAP BENGALURU INCL.  -INSURANCE"
1060516,"Egli 2T CBMM Beater Sealing bush hardened/ground ,  Part no. 0822.503.0000"
1082530,"Tab. MAXDULIN 75/20"
704273,"SERAKIND PLUS BOLUS-2'S-VETAL238-"
354390,"ABSORBENT COTTON WOLL IP 500GRM"
1124529,"SEAL KIT -CRDNGS-40-PPV-A (Festo Make Part No-125714)"
1124534,"Service towards troubleshooting for Siemens ASI"
1119546,"HI STREP IDENTIFICATION KIT"
1119541,"STREPTOCOCCUS LACTISDIFFERENTIAL HIVEG AGAR BASE"
260178,"KNIEF"
1131533,"MILK ANALYZER WITH EWS"
1131543,"PLASTIC TILT MEASURE 10ML"
1136590,"MRTC Model -Controller For HVLS Fan"
31007,"Revolving chair,Back mesh,Bottom cushion type with 5 prong metal metal powder coated bare with coaters  - JUNIOR OFFICER."
8238,"FLAT WIRE BRUSH"
128041,"PCT 500"
68027,"DISPOSABLE APRON"
9418,"JOHA SALTS T NEU"
155178,"STOPPER ASSY for RootScrubs M/c"
164181,"FDV,101.6mm,  Actuator, complete (NO) 6-9613-1548-10"
54149,"MEFTAL SPAS"
201187,"Load cell for Weigh Bridge 60 Ton"
132038,"ROTATING AND STATIONARY WITH SS SPRING    MODEL NO: LKH40/190"
235247,"DIMA SPHERICAL BUSHING SUPPORT 611001570158"
199190,"USSV_Actuator_NC_76.1mm 9613185309"
73037,"PROXIMITY SWITCH- 50FY41-12(PART NO-450065)"
9321,"MAXIPURE"
218172,"WEIGHING SCALE 150KG (550MM X 550MM) DS215"
199182,"USSV_Actuator_serviceKit_Complete_51mm 9611926498"
199189,"USSV_Actuator_NC_63.5mm 9613185308"
141051,"USSV_Shut-Off_WetEnd_Servicekit_51mm"
260176,"Digital tachometer Make:Bosch"
10567,"DRILL BITS HSS 10MM"
373172,"THERMAL PRINTER MPCL-04"
7859,"SHAFT SEAL ASSEMBLY KCX3/4 0820800050"
354310,"AX146 ARTIZONE-S INJ 100 ML"
378191,"AX86 ENFLOX VET-100ML"
354372,"KAHAUR-17 STYPLON 1X4'S"
354398,"ECOTAS BOLUS 1'S"
380199,"KAHAUR-127 DIARAX BOLUS 4s"
243173,"NYLON STAR BUSH 95"
304291,"O-RING 11,30*2,40 J80110188"
295177,"CHEDDAR CHEESE CIP LOG BOOK"
295176,"PROCESS CHEESE PACKING LOG BOOK"
214175,"SIEMENS DIGITAL OUTPUT MODULE 6ES7132-6BH01-0BA0"
358173,"E&H STEAM FLOW METER DN100 OR 4"" PROWIRL F 200"
300173,"COMBUSTION CONCEPTS NOZZLE SOLENOID COIL-P"
8841,"Angle MS 1x1x1/4"
142074,"Air Conditioner"
145091,"Mech Seal 30 mm 210K AS1S1/M  87519172"
10125,"THERMIMETER DIGITAL PEN TYPE"
378172,"IMIDACLOPRID MAKE:INDIFOSS MODEL:YRM1108"
7022,"BEARING BALL 6203 Z Z"
8745,"PVC ELBOW 3/4"
7799,"AIR COOLER SYMPHONY LTD DIET I 230V 25LTRS"
357174,"SELEC ON TIMER (0-30 SEC)"
487222,"Finolex/Ashirvad/Supreme PVC Coller 4"" dia"
354181,"FESTO VMPA1-M1H-M-PI  PART NO-533342"
404218,"LEGRIS 10MM EQUAL STRAIGHT CONNECTOR"
395216,"2.5""  SS PIPE"
6769,"GASKET 0007-2927-750"
552221,"Chinnamom"
369180,"OIL FILTER (JT52404) MAKE:SPX"
369181,"TOP PART HOMOGENIZER VALVE (J12510022) MAKE:SPX"
8556,"WMP KRAFT PAPER BAGS"
570221,"CONTROL & DISPLAY UNIT  MODEL MSD 170 PART NUM 0005-4050-031"
570224,"CLIPPON BOARD"
523227,"PRESSURE GAUGE 0-06KG/CM2 - 4INCH DIAL BOURDON/ BAUMER"
291178,"DN125 PN10 BUTTERFLY VALVE"
277178,"6.0sqmmX 3Core Steel Braided Copper Cable"
579246,"VETDRUG 173-3CARE BOLUS-1boli"
481223,"ATLAS COPCO ZT132VSD Air compressor 700CFM(AMC)Model ZT132VSD Serial No APF222090"
9465,"GARAM MASALA"
6175,"Daily testing register(LAB₎"
146166,"Beetel M78 corded landline phone (1+1)"
479227,"Alfa level L-packing  Part No 540829-08"
519239,"OWMC Nozzle Dia 4,0mmMake :Alfa levelPart No :6-55989204"
63030,"YELLOW EPOXY PAINT"
529218,"ASIAN OR BERGER  BLUE EPOXY PAINT"
308177,"CDC MALE ELBOW PL10-04"
566222,"ESSAE AMC OF WEIGHING SCALE ESSAE-600GMS FB600182567"
600226,"JOHNSON PUMP KGEN 12-5-SHAFT EN-8"
470220,"DUPLEX CARTONS 250GM PANEER BURFI"
610248,"Repair of load cell of bizreba checkweigher"
610242,"SD FINE ACETIC ACID-500ML 37013L05"
609270,"SD FINE POTASSIUM PERMAGANATE-500G 20217-K05"
605216,"DOOR BEAK (LOCK)"
10050,"S S 304 TABLE"
8368,"TOILET BRUSH FLAT"
755289,"ACTUATOR WITH IP69K"
617276,"SPX GUIDING RING"
122030,"16A 2-POLE MCB"
605240,"SUCTION VALVE SPRING #336.12.001.50."
605251,"FLYWHEEL END MAIN BEARING #336.40.212.50"
541252,"Diaphragm seals 1 1/2""  ,  Part no:2245766"
9653,"DIXELL DIGITAL TEMPERATURE CONTROLLER"
659265,"CALENDULA (450 ML) MT"
615229,"ANCHOR ROMA 32 AMPS DP SWITCH TYPE OF MAKE ANCHOR ROMA"
613235,"HI-MEDIA GLASS SLIDES. BG0001"
639249,"CAN TILTING MECHANISM UNIT"
363173,"BARRIER FILM FOR PEDS/MYSOREPAK 100GM"
588227,"INTERVALES/L&T NRV 80 MM"
6515,"OIL SEAL 62X45X10"
10241,"PURCHASE REGISTER"
683261,"BIENNIAL SERIVICE OF MILKO SCREEN MACHINE AT MAIN DAIRY , BMC/ CC'S FOR THE PERIOD OF TWO YEARS"
7634,"MCB 4POLE 25AMPS"
651261,"38000339001 / Belt FNB2E 225x750 1.5kg CWEmaxx 1500 (11449093)"
81060,"HYDROGEN PEROXIDE H2O2 35% FOOD GRADE"
354256,"EMERGENCY VISIT CASE SHEET PAD"
696268,"Service Kit for Linx 8840"
670284,"TETRAPAK 50KL SEPARATOR OUTLET DEVICE COMPRESSION SPRING"
8131,"MTA 1"
691267,"O ring set - nitrile black (RR) FNAA031"
304194,"STRAIGHT STUD FITTING MALE THREAD BSPP G1/4,   12MM AIR TUBE"
304201,"STUD ELBOW FITTING MALE THREAD METRIC M7*1,  6MM AIR TUBE"
753294,"SURGE FEED PUMP"
718308,"2INCH TRUFF"
772295,"15648 M/S DOUBLE STOVE"
772296,"JAR SET"
123035,"ROLLER-3   5016.008.10.00.05"
754290,"2'' PAINT BRUSH"
705274,"stator turbo unit perforation ring 6-4 hole"
782305,"ANALOGICAL MODEM"
6154,"coffee paper Glass"
798294,"TATA/JINDAL IBT COIL ERW 32NB MS CLASS PIPE"
769289,"DANFOSS AMMONIA STRIGHT VALVE 25 MM ,WELDABLE TYPE"
705286,"SENIOR EXECUTIVE CHAIR WITH ARMS, LEATHRETTE CUSHION UPHOLSTERED SEAT AND BACK REST"
815308,"PLATE"
735300,"MECHANICAL SEAL ASSY 200S/L (CS1000 2-200EBS)"
831353,"DEEPA"
349179,"CHANNEL PLATE GASKET M10M"
646276,"Toothed belt ,1202355"
657304,"control Head with Adaptation set ,2230433"
665262,"TATA/JSW 1""X1"" MS SQUARE TUBE 2.5MM THICK,6MTR LONG"
778322,"BUTTER  QUALITY REPORT"
778327,"CHEDDAR CHEESE QUALITY REPORT"
8339,"GLOSS ENAMEL PAINT"
852336,"MPDS5 FRONT PANEL, PART NO-47840"
832336,"PISTON PART NO:11581938066"
816316,"O-RING FOR ACTUATOR-NBR-ORG XM1800000000000000 PART NO.16"
816319,"BUSH FOR BFV-VLCUVBHT000000 XM1800000000000000 PART NO.40"
860339,"HIGH PRESSURE HOSE 20 MM -1.5 Mtr"
874351,"ARMOURED CONTROL NET COMMUNICATION CABLE"
815312,"ENVELOP COVER SMALL WITH PRINT SIZE (10X4)"
54104,"GLYCERIN(400 MG)"
862337,"GHEE CONVERSION REGISTER"
890404,"ERECTION"
871353,"S-21 PHE PLATES 0000R WITH GASKET"
718298,"SUPPLY & INSTALLATION OF MODULE OF 1*24INC TURBO VENTILATOR WITH 2*14 INC SKYLIGHT ON  BUILDING SELF SUPPORTING  ROOF UNDER WORK CONTRACT"
901403,"BALL VALVES 1'' WATER TEC"
8125,"FTA 1"""
901426,"WIRED USB SCANNER"
9420,"MASALA BUTTER MILK LIQUID BLEND NEW"
888426,"SERVICE AND REPAIR CHARGES OF HP PROLIANT ML150 SERVER SYSTEM"
914391,"EXHAUST FAN"
891401,"KETTLE 20 LTR"
935448,"4X6 WHITE BOARD"
914400,"Maintenance & service for  TTO Printer Mini Local"
793308,"PRIEST CHARGES FOR SHIVA / GANESHA TEMPLE  AT  KANAKAPURA / HOSAKOTE"
927461,"HOSE - DRAIN CLEANER 15M"
930447,"INJ. TYPBAR - PFS"
956465,"RICE SPOON MEDIUM"
971471,"SERVICE CHARGES FOR TOP OVERHAULING"
966479,"SUTURE THREAD NYLON"
977465,"SERVICE CHARGES FOR PROTEIN DIGESTION SYSTEM"
958451,"STEERING WHEEL, PART NO-MH26001389(PU)"
972470,"COMPACT CYLINDER ADN-125-40-A-P-A, Part no-536393"
972456,"TP Link 16 port fiber switch TLX 3016F with Giga SFP modules"
901435,"HIGH BACK EXECUTIVE CHAIR CONSISTING OF CUSHIONED SEAT & BACK, CUSHIONED NYLON ARMREST, GAS-LIFT &TILT MECHANISM, NYLON BASE, AND NYLON WHEELS, BROWN(DOUBLE SHADE) SIZE:63X50X116CM(LXBXH)"
9956,"CMT REGENT 500ML"
991494,"GHEE JAR 100 ML"
992505,"ALUMINUM PARTITION PANEL"
995488,"DORAMILK"
978473,"LAYING, FIXING CHARGES OF OUTDOOR CABLE"
192234,"Gasket 0004-2341-481"
987496,"INGERSOLL RAND CCN -31208549 -SCREW, PHILLIPS BUTTON HD"
989489,"LEG SPRING D=2.2 ,DA=16.4,IF=6.25-1.0600"
992488,"O RING,PART NO : J80110134"
881343,"BELLOWS(CV), PART NO:GB01607A0043"
1008497,"SPIGOTS AND BFM FLEXIBLES"
998480,"AMC  FOR BIZERBA CHECK WEIGHER AND METAL DETECTORS REMOTE SUPPORT/ONLINE SUPPORT"
1019535,"SURGE HOPPER(FOR BULK PACKING MACHINE)"
1019516,"2/4 POLE STRUCTURE"
1019527,"SS ACTUATED BUTTERFLY/BALL VALVES"
1008485,"LIMIT SWITCH FOR CAN WASHER NO CAN- NO JET SYSTEM. (ROD TYPE) LIMIT SWITCH BC9 –JLSJW (2NO+2NC)"
1020507,"TANKER FLUSHING HOSE WITH SS FITTINGS"
1020506,"CHILLED WATER BASED AIR CONDITIONING"
117039,"O- RING 38  4280384"
1017525,"RMU PLATFORM FOR 3 WAY DAS RMU"
1025490,"Honeywell High Speed USB3.1 to RJ45 Ethernet Adapter"
1029490,"AG 2'' TEE (IP)"
7280,"WEIGH BOWL GASKET [DUMPTANK]"
1036484,"HDPE Heating Plate Digital 110mm Round"
1047517,"Additional Infra vCPU – 26 Nos to 10.10.239.2"
995475,"ZOXIM-D 3GM"
617287,"SIGMA FLOW  SLUICE VALVE(DI RESILIENT SEATED GATE VALVE WITH HAND WHEEL DN 200 PN16)"
1052511,"40*2.4 SUPER MASKING TAPE 1 PC"
1053501,"PVC Flange Adaptor-160mm"
1034497,"GARBAGE BAG 48*60 MAKE : PEARL"
8605,"PP BOX FOR 500GMS MYSORE PAK"
1044509,"Boiler Chimney Painting work with Aluminum HT 600 heat resistant paint"
1047527,"Transformer for RGB Multicolor lights controller with remote."
1058540,"DIPOSABLE NEEDLE 18G"
1060520,"Screw driver Bit"
1065534,"ZT-22- AIR COMPRESSOR 100 CFM (AMC)"
1073535,"XESTER IU"
1065545,"MILK RUSK 75 GMS"
1076529,"TP LINK- EAP-245 WIFI DEVICE"
384192,"Printing and supply of New year Diaries-Marketing"
1085529,"BEARING WASHER, ITEM CODE:521100230"
1052526,"Bushing, Part No: 62003765"
225172,"4GB RAM DDR3"
1091533,"SEAL HOUSING FOR FRISTAM PUMP,MODEL:FP3532/A,MOC:SS316,ELASTOMER"
1091529,"SD FINE ACETONE 37022L05"
9662,"COPPER COUPLER 7/8"
1104526,"TERMITE CONTROL"
11114,"BIOSULPHA INJ"
1124556,"PRINTING PLATE CHARGES-NANDINI A2 GHEE 1 LITER F   8 PLATE /COLOURS"
1127536,"SURVEYING, MAPPING AND TOPOGRAPHICAL SERVICES"
1136571,"SIEMENS MM 440AC DRIVE (7.5KW)"
1136543,"INNER GLOVES SG CLUB "
1136562,"CRICKET T-SHIRT VIPER HALF SLEEVES SZ-42"
1136567,"GROUP 2- 2ND DIVISION ENTRY FEES"
1144529,"PROVIDING REEFER CONTAINERS FOR THE CURD BLAST COOLING SYSTEM TO STORE CURD IN BATCHES ON RENTAL BASIS AT HOSKOTE DAIRY (20’ X 8’ X 8.5’)"
59022,"KIT SHAFT SEAL FOR NB65-160/173 A-F-B-BAQE  96376007 MMG160MB-2-42FF300-E2"
54089,"1” TRI CLAMP GASKETS"
58021,"NON WOOLEN CARRY BAGS"
8837,"MS CHEQUERED PLATE 6MM"
54127,"ALLERCET DC"
6811,"CS653 MAKE UP BOTTLE"
6214,"C.H, pad compensatort holiday pad"
9679,"MILK ADULTRATION KIT(6*100 TEST)"
9414,"JOHA SALT PZ7"
155185,"Ink Black for Videojet-1510"
145050,"Floor squeeze 18” (45cm) blue body white rubber with handle"
155180,"SWITCH BRUSH MOTOR for RootScrubs M/c"
11171,"VANILLA ESSENCE, 500ML"
235274,"DIMA BALL BEARING S-STEEL OVAL FLANGE SUPPORT UCFL209D45"
8935,"KLUBERSYNTH UH1 14-1600"
141087,"LKB-F_ServiceKit_WetEnd_38mm"
244181,"BIOEASY AMMINO 3 IN 1(STREPTOMYCIN DIHYDROSTREPTOMYCIN GENTAMYCIN NEOMYCIN)"
57033,"FUEL INJECTION INTERNAL GEAR PUMP"
73038,"PROXIMITY SWITCH-52FY31 (PART NO-450074)"
10377,"HACKSAW BLADE HSS (BMC"
8046,"235/70 R-16 TUBELESS TYRE"
141068,"Mixproof_Actuator_ServiceKit_ Dia.157mm"
7058,"16MM X .5 MALE THREADED CONNECTOR"
10117,"MULTIMETER"
8613,"MYSORE PAK POUCHES 25GMS"
346174,"PROPYLENE GLYCOL"
320172,"AUTOMATIC CONTINUOUS BAND SEALING MACHINE"
378197,"Supply of Instrumental Items"
380216,"KAHALP-201 ZINC OXIDE POWDER 450gm"
380190,"KAHALP151 MATRIX I.U. 60ML"
378190,"AX 59 CO-CU-H PLUS 100'S"
10564,"HAMMER DRILLING MACHINE"
327177,"ATLAS COPCO LIMITED OIL PUMP KIT 2901110800"
292182,"MILK RECEPTION WEIGHMENT REGISTER"
145028,"MICROPORE 1 inch"
162177,"CIPLOX EYE DROPS"
8675,"4 PVC PIPE 6KG/S.CM PRESSURE 6 MTR LTH"
322178,"FBF-110 SCRAPER PART NO-006.0040/DLT"
192267,"Wave Spring, Inner Seal - U2 134 101687+"
6441,"STAPPLER PIN PKT (SMALL) KANGAORO"
337180,"COMPREHENSIVE BIENNIAL MAINTENANCE CONTRACT FOR 5 KVA POWER ONE UPS AT HOSAKOTE DAIRY"
10243,"CASH BOOK"
6088,"HAMMER FRAME (NEW)"
8222,"GLAND PACKING 10MM"
34001,"(INACTIVE) ALMERA 6.5 FEET"
8466,"PANEER POUCHES- 1 KG ( MULTI COLOR)"
432217,"MACCONKEY BROTH PURPLE (DOUBLE STRENGTH) W/ BCP M796-500G"
297184,"QS 12 Push in connector"
297203,"QST 6  Push in T connector"
297215,"QSC-6H Blanking Plug"
297216,"QSC-8H Blanking Plug"
445216,"Danfoss ICS 100 DN -027H7120"
119053,"NUT   3195310064(4)"
485221,"IFM_Fail-safe inductive sensor_GF711S Serial Number:GIFA4004-2PS/SIL2/V4A/US"
483236,"Upvc FTA  25mm"
115041,"SHAFT SEAL, HILGE   42913"
342173,"HASSIA CARTRIDGE HEATER (240 VAC) H JAW-0638001301"
354197,"Disposable Nitrile Hand Gloves Powder Free"
346199,"GOLD PEG GASKET, LID, FLASH VESSEL, M4973 GB-02275"
574225,"HAIER DIRECT COOL SINGLE DOORS"
48012,"V-AR-BK-34-770AR BLACK 34MMBY770MM PLASTIC CORE(BOX OF 25)V60002 CARTRIDGE FOR MOZARELLA PACKING PRINTING M/C MACHINES"
552238,"XEROX STENCIL PAPER A3 SIZE"
109026,"INSTRUMENTS CALIBRATION MEGA DAIRY"
531219,"HI-MEDIA S.S.PETRIPLATE CARRIER LA 276"
413232,"LEADER BALL VALUE (GATE VALUE)½"" inches"
600221,"JOHNSON PUMP CN 50C-160-BEARING SET"
600222,"JOHNSON PUMP CN 50C-160-SHAFT"
339183,"PFM 0602810015 SPRING DF-1 DM-10 L-17,5 INOX"
339195,"PFM AL16CA0515 ELASTIC BELT 150X1020"
633259,"GREEN GRAM LADU 200 GM"
634239,"JAGGERY BURFI 250 GM"
354395,"VET THERMOMETER"
378190,"CO-CU-H PLUS 100'S-AX 59"
630246,"DOLPHYLED HAND DRYER 2 WAVE WHITE 1800W- SKU-DAHD0011"
539218,"Spiral hose  ,  Part no:2507981"
539231,"Seal  ,  Part no:2124832"
612231,"061.0026 OIL CONTROL ADJUSTER VALVE"
662266,"R404a EMPTY CYLINDER"
629247,"Howden M/s Kirloskar Pneumatice Company limited Overhauling of Ammonia Screw Compressor Services  Model No. XRV204"
142073,"ROLLER BEARING - URSCHEL 19031"
318172,"HP LASER JET PRO MFP M226DW"
678262,"AIR DISPERSER"
685274,"ROTARY VALVES BELOW START/STOP-SILO(IMP)"
655300,"L&T OR AUDCO  STEEL BALL VALVE CAST CARBON STEEL"
367179,"MILK ANALYZER WITH ULTRASONIC STIRER"
701302,"PRIMARY CHILLED WATER BOOSTER PUMPS WITH MOTORS (1W+1S)"
586221,"TARSON MEASURING CYLINDER 1000ML 346070	"
354248,"CASH BOOK"
669266,"CROMPTON/PHILIPS 90 WATTS STREET LIGHT FITTING"
686269,"SUPPORT FLANGE Art no : 33148230"
751301,"SOLENOID VALVE"
460216,"A 4 SIZE XEROX PAPER 80 GSM"
758303,"STEAM AIR HEATER BAG HOUSE"
617284,"GUM BOOTS 9"""
304234,"STUD TEE FITTING MALE THREAD BSPP G1/4,  12MM AIR TUBE"
769305,"Kavu-Garden tools"
772304,"METAL PASTE"
610246,"SD FINE SOLOCHROME BLACK T(ERIOCHROME BLACK-T)-25G 26032G25"
803293,"1/2'' SCREW CLAMP"
748294,"VFD drive 2HP/1.5KW"
816340,"PSI 100x1 VETDRUG 133"
822323,"SUPPLY AND APPLICATION OF REFRACTORY AND ANCHORING MATERIAL"
345179,"ARUBA  24G SWITCH   JL682A  10/100/1000"
6761,"GROOVED BALL BEARING 0011-6213-110 W/F"
9955,"CMT REAGENT 500ML"
828325,"AUTOMATION HARDWARE ITEMS INCLUDING ADITIONAL NODE"
304236,"STUD TEE FITTING MALE THREAD BSPP G1/2,  12MM AIR TUBE"
736291,"CONICAL SPRING WASHER M12  (ND150- 012)"
810299,"ALLEN BRADLEY MEMORY MODULE CAT 1766-MM1 FOR MICRO LOGIX 1400"
734291,"ALL PURPOSE CLEANER"
671261,"ZT132VSD SERVICE KIT"
648326,"Toothed Belt SYN 16 T 5.0/860 DL	1204123"
773289,"ELECTRONIC MILK ANALYZER WITH ADULTERATION TESTING EQUIPMENT OF FTIR TECHNOLOGY (EMAT)"
744308,"BALL BEARING 6319-J20AB-C3"
820325,"DRIVEN SPROCKET WITH TEETH
"
532222,"GRUNDFOSS PUMPSET CR15-04 A-F-A-E-HQQE"
880382,"ANTIVIRUS SOFTWARE (AGENTS) 6 Nos."
880357,"ALUMINIUM PAINT"
824330,"Vega Conveyor Spare part: Flanged Bearing, Model :UCF206, Part No: 130043"
874338,"SERVICING OF ACB 1250AMPS C-POWER (L & T)"
888387,"LABOUR SUPPLY FOR PRODUCTION OF PANEER BURFI"
858346,"BAND GUIDE 054.0040"
645270,"CLAMP SET (HEAVY)"
891422,"SERVICE OF  2.5 HP 3 PHASE INDUCTION MOTOR"
891494,"SERVICE OF  3 HP OPEN WELL PUMP (SLUGGED CUTTER)"
10160,"LACTOMETER."
898381,"Bosch Professional GSR 120-LI Cordless Drill Driver"
902381,"1 1/2 CPVC ELBOW"
8126,"THREADS"
902406,"12 MM PVC GOBLET"
888395,"SEALING KIT CPL. GM 15L -180674000"
868341,"MS Tube 60x40  2mm thk"
909399,"CIP-ABLE BAG FILTER WITH ESSENTIAL ACCESSORIES"
832364,"PUF PANEL ROOF SHEET"
900388,"Non–comprehensive maintenance contract for Rockwell software, MIS reports of LMP, Cheese (Cheddar, Mozzarella),UHT,Boiler/WTPand Refrigeration for one year"
894397,"O-RING, PART NO-223414-28"
909393,"IDMC MECH SEAL FOR PUMP MODEL CLA 10-146/BMT-13 3HP MOC : SIC/SIC/EPDM"
915471,"1 LTR. GHEE PET JAR WITH WAD, ALUMINUM FOIL"
832351,"SHAFT PART NO:107200818"
883343,"GI L ANGLE (50X50X5 MM)"
617268,"WHITE T-SHIRTS WITH PRINTING"
921451,"TAB. GEMER 2"
6452,"BUTTER STICKER 100GM. 26/25"
919471,"Ghee Packing machine Spare- , Horizontal electrode holder,  Part No : M-400652"
483249,"Upvc Elbow 65 mm"
452218,"MECHANICAL SHAFT SEAL SUITABLE FOR IDMC PUMP, MAKE:ROLON CLC-50-7.5 SEAL FACE TC/TC SEAL PACKING VITON(“O”RING) HARDWARE SS316 COMPLETE SET, SEAL SIZE:38MM AS PER DRG NO GAB-1802"
934471,"MYSORE PAK TRAY MOC:ALUMINIUM(250X300X100 mm)"
951454,"FSSAI III PARTY AUDIT AT MAIN DAIRY"
116068,"COUNTER RUBBER 300 VERTICAL  1425901"
951459,"MELAMINE TEST"
960471,"MOZZARELLA CHEESE GATE CLOSING DISK(CRACKED AREA GROOVING, METAL FILLING AND MACHINE FINISHING)"
966483,"BEARING 6006,MAKE:FAG"
7131,"VALVE SEAT GASKET"
971468,"ANABOND"
951450,"SERVICE AND REPAIR HOT AIR OVEN"
980459,"CODING LETTER SET"
832341,"K GROOVED RING PART NO:80209401000"
984469,"STEEL BALL PART NO.8139"
938444,"COMMISSIONING OF 60KL FURNACE OIL TANK AND GETTING STATUTORY APPROVAL/LICENCE FROM PESO"
978461,"KEYBOARD"
901439,"TEAL AVON MILD STEEL SILVER 3 SEATER WAITING CHAIR"
978469,"SUPPLY OF 12 F OUTDOOR SINGLE MODE OFC CABLE"
1006482,"SD FINE DIETHYL ETHER-2.5LIT 38132L25"
881346,"LINK(38mm), PART NO:GB02502A0144"
479216,"Tetra Pak 50 kl separator Sealing kit bowl upper Part No 6-902237994"
1010513,"KNAIF SMALL"
1012495,"COOKER LID GASKET RED 20MM (60HR)"
1012498,"REPLACEMENT & TESTING OF HIKVISION IP BULLET NETWORK CAMERA 2MP/4MP/6MP PCB BOARD"
1008484,"S.S. FLOAT VALVES WITH CONNECTING ROD AND 120 MM DIA S.S.304 FLOAT BALLS 25MM DIA (1” SIZE)"
1020511,"POOJA ITEMS (DIFFERENT TYPES)"
1010493,"Psand"
1029520,"65 MM LOCK"
1029514,"Hand Tap Set 3/8*24 UNF HSS M2"
1034493,"Sharpex Heavy Duty Hedge Shear with Sharp Blade,"
1039493,"STRIP CURTAIN FOR SLIDING DOOR 1.5 X 2.1"
1042522,"ANDHERI/NM WHEEL"
1042521,"TOWEL"
1034515,"FESTO SHORT STROKE CYLINDER, ADVC-32-25-A-P"
1048511,"DCRCON 2.5GM"
340200,"TRANSPARENT ACRYLIC SHEET 8' X 4' X6MM (THICKNESS)"
1046502,"SAMSON 3271 PID ACTUATORS DIAPHGRAM SIZE :240"
1010524,"ALLUMINIUM FOIL SHELL ROLL FOR 500 G PROCESS CHEESE BLOCK"
1064546,"TEA GLASS"
1064531,"Supply and Installation of Loopile carpet"
1076560,"GBM BANNER"
269177,"Oil Filter Cartridge 010.00011"
1058527,"TAB. TRYPTOMER 10 MG"
1058520,"25% DEXTROSE 100ML"
